id_geography,id_borough,zipcode,latitude,longitude
11737,1,10003,40.732854993516,-73.991177843296
22636,2,"",40.8734473,-73.8540762
12580,1,10010,40.740020544424,-73.982288826192
1699,3,11204,40.619964963514,-73.989316118134
18988,1,10028,40.777292675521,-73.949078841717
16569,1,10022,40.759892775399,-73.969891371765
7605,4,11415,40.706030325074,-73.831429515193
10237,1,10013,40.723646249548,-74.009506404247
14910,1,10018,40.752125140036,-73.983606596337
21668,2,10457,40.846594459293,-73.895795744983
19869,1,10029,40.798134944581,-73.940506490517
15089,1,10001,40.753053988387,-73.996556687381
8278,3,11211,40.711701119537,-73.943300077281
20903,2,10451,40.827036195451,-73.920802125896
10516,1,10009,40.725789153074,-73.983735767041
10635,1,10003,40.726377186663,-73.989295384543
10361,3,11222,40.724699822583,-73.947993548448
13463,1,10016,40.745010807073,-73.984236303145
7030,3,11237,40.700876350908,-73.913505138735
967,3,11214,40.60157519696,-73.993201081688
17360,1,10019,40.76305349704,-73.976311925545
14808,4,11368,40.751673043616,-73.855520965688
20285,1,10027,40.809898713071,-73.95878570577
16320,4,11354,40.758823806017,-73.831822402698
922,3,11229,40.5999269998,-73.946488650037
827,5,10305,40.598040019451,-74.066487588774
21587,2,10457,40.845090921936,-73.890513917789
11370,1,10003,40.730176045337,-73.990460187741
15265,1,10001,40.753984513583,-73.99983035853
13389,4,"",40.7446367,-73.86781959999999
4934,3,11217,40.677792033642,-73.972899309836
12299,3,"",40.7376463,-74.0024815
5173,3,11216,40.680009717752,-73.942789925343
6812,4,11418,40.698784987486,-73.833907470038
3444,3,11236,40.651240345829,-73.91798080666
11960,1,10003,40.734545481107,-73.988009499636
22129,2,10458,40.857221132493,-73.886126927921
19525,1,10024,40.787291350008,-73.971568978116
9333,3,11249,40.718157425776,-73.957385247172
13609,4,11377,40.745871399031,-73.903272855752
7727,1,10005,40.707158481908,-74.008793494858
3916,3,11215,40.663148087755,-73.984709885422
16113,4,11368,40.757851402916,-73.859864309837
8620,1,10013,40.714086592864,-73.997633660983
544,3,11235,40.586299330104,-73.931428772825
11625,1,10003,40.732089219481,-73.991380004408
22828,2,10467,40.883920847653,-73.862599225485
14225,1,10001,40.748763929496,-74.003374516952
21223,2,10452,40.835261599048,-73.91996111792
5716,3,11201,40.685669855977,-73.994313841129
12360,1,10014,40.738295320784,-74.005557151291
15519,4,11372,40.755389083024,-73.886994701009
18534,1,10075,40.771242364227,-73.953495312122
6861,4,11385,40.69936542047,-73.904923811553
1179,3,11229,40.607426348312,-73.961644675389
19991,1,10025,40.801293269011,-73.965065043605
3795,4,11414,40.660375224869,-73.840184873633
19254,4,11356,40.781448797836,-73.84141334576
14920,1,"",40.7521996,-73.99344649999999
17921,1,10019,40.765495346664,-73.987466013289
9308,3,11249,40.718061397734,-73.957489924582
8209,3,11211,40.71106469682,-73.949980896997
7252,3,11237,40.702918089945,-73.920578666089
3422,3,11203,40.650947027999,-73.946447571026
7620,1,10004,40.706172894713,-74.011249591231
16015,4,11103,40.757492420361,-73.916900149251
2555,3,11220,40.635912289371,-74.009129956616
14005,4,11372,40.747555968122,-73.884676595368
20333,1,10027,40.811085101951,-73.953333702737
11490,1,10003,40.730947322278,-73.990434819915
13276,1,10016,40.744068983945,-73.981742808878
7580,1,10005,40.705742214113,-74.008342460958
6363,4,11411,40.692619788844,-73.732159603223
17992,1,10019,40.765884595631,-73.983466014953
5385,3,11233,40.6818700485,-73.911561295704
13840,4,11372,40.746943952474,-73.890343809394
12899,1,10016,40.742161536363,-73.982793479862
13125,1,10016,40.743332794963,-73.978336291181
9089,1,10013,40.71683413025,-73.999736661743
15993,4,11355,40.757389720048,-73.829071924096
13346,1,10011,40.744402517827,-74.002832964411
6213,4,11416,40.691168817409,-73.838156336611
18015,4,11363,40.766050066906,-73.745076000031
15757,4,11372,40.756258933279,-73.878694933247
940,3,11229,40.60028010014,-73.934089941475
11782,1,10014,40.733102311231,-74.003398978555
10509,1,10012,40.725743617441,-73.997478107592
18983,1,10028,40.777216403439,-73.957228154481
11706,1,10011,40.732715322026,-73.99747784272
19692,1,10029,40.792329817768,-73.940544201532
1316,3,11228,40.611555025462,-74.009753301826
716,3,11214,40.592984150957,-73.996161699751
18585,4,11362,40.772028513527,-73.734333776139
16935,1,10019,40.761244606063,-73.975854128265
15658,4,11372,40.755873021753,-73.882388156304
8475,3,11211,40.713235719259,-73.956490218544
4100,3,11215,40.666546497488,-73.987837933745
17093,3,"",40.7619245,-73.9655044
10025,1,10012,40.722005243123,-73.99738805824
20344,1,10027,40.811587862688,-73.954511033458
20743,2,10451,40.823335867465,-73.909117939035
8252,1,10280,40.711406625879,-74.01586032434
2216,3,11219,40.631474062039,-74.0079764698
8492,4,11423,40.713364495757,-73.763177200264
2402,3,11210,40.634287449334,-73.949184779873
8251,3,11211,40.711406172975,-73.946395203107
15684,4,11358,40.755959019254,-73.804574266844
1527,5,10301,40.616347568676,-74.103670543185
7151,3,11237,40.702151812348,-73.919879906502
19100,3,"",40.7787935,-73.9603039
3863,3,11208,40.661868804666,-73.873471467668
7454,1,10004,40.704490392703,-74.010809288459
13727,4,11373,40.746335566929,-73.891344502046
19954,1,10025,40.800113287957,-73.965932522247
2870,3,11219,40.640424934021,-73.994321314741
21093,2,10472,40.831920561212,-73.866147212835
21700,2,10464,40.847382170489,-73.786553878024
20894,1,10031,40.826912677469,-73.950103051602
10897,4,11428,40.727618930216,-73.732339501096
10904,1,10012,40.727648512373,-74.000335540378
13679,4,11377,40.746152207538,-73.897909518022
14794,1,10017,40.751610053914,-73.973818399777
22510,1,10034,40.867973535584,-73.920246997645
20043,1,10026,40.802642106218,-73.952953156219
5517,4,11417,40.683340880302,-73.834432836143
13978,1,10016,40.747487446102,-73.973921079324
9501,1,10013,40.719093065068,-74.00147907341
19732,1,10029,40.793338579243,-73.94338918724
2426,3,11236,40.634612754568,-73.91463620065
15447,1,10001,40.755054963628,-73.998787224394
1232,3,11234,40.608936335893,-73.923910664911
5899,3,11231,40.687440366166,-74.001525243698
13425,1,10011,40.744827961837,-73.997416031183
7416,3,11237,40.704105398764,-73.91889653161
18975,1,10028,40.777133531002,-73.949194504786
8663,1,10002,40.714278060482,-73.987414358741
12120,1,10003,40.736183762131,-73.985082770975
13869,1,10001,40.747078509066,-73.993456851484
421,3,11235,40.579966861419,-73.959806529942
19024,1,10023,40.77771642487,-73.978556145725
18096,4,11102,40.766789187264,-73.92117007269
8340,4,11379,40.71219981527,-73.886628135923
21097,2,10472,40.831958823223,-73.866006203466
18249,1,10019,40.768039296824,-73.983938408618
14972,1,10017,40.752460063335,-73.970262893814
22362,1,"",40.8645387,-73.9266358
14364,1,10001,40.749384207428,-73.995513835531
18394,1,10021,40.769624609443,-73.957767365233
11925,1,10003,40.734235588132,-73.990896210912
20874,2,10451,40.826424451379,-73.921287044249
13399,4,11373,40.744684855446,-73.884587753267
20237,1,10027,40.808504645735,-73.952371018448
13976,4,11368,40.7474819,-73.86351619999999
3020,3,11226,40.642561263219,-73.951585487787
553,3,11235,40.586408734212,-73.952278007838
6215,3,11205,40.691221076053,-73.968444048137
1502,3,11209,40.615607962395,-74.031275141471
9180,1,10013,40.717443468397,-74.000396814714
22176,2,10468,40.858992569263,-73.899033464331
490,3,11235,40.583703084254,-73.947628548167
2778,3,11220,40.638956220987,-74.009519514582
12085,1,10011,40.735800295966,-73.993771894425
9808,4,11375,40.720700305023,-73.844433703863
2329,3,11209,40.633378778174,-74.02701413054
1887,3,11234,40.62486560566,-73.917815211695
1692,3,11234,40.619621618242,-73.915822527241
11477,1,10014,40.730854388766,-74.001537065637
20163,1,10027,40.806497278201,-73.950114802818
14038,1,10016,40.747656834756,-73.984809513394
8067,1,10007,40.709988206323,-74.010388164254
11416,1,10003,40.730472060292,-73.986314421583
21004,1,10031,40.829264162538,-73.948388485734
6302,4,11435,40.692070121608,-73.81018572722
7616,3,11211,40.706159938075,-73.950316416507
4147,3,11207,40.667750921426,-73.895286795958
15703,1,10018,40.756031723639,-73.990651383744
65,5,10309,40.527842780907,-74.233371557652
8740,1,10002,40.714660104736,-73.993770270146
16422,1,10022,40.759257400334,-73.965170198556
9131,1,10013,40.717138793492,-73.998795131761
6429,3,11201,40.693269966365,-73.991586983744
16374,4,11354,40.75909344598,-73.834157180609
17473,1,10036,40.763461941022,-73.992816281951
17800,4,11103,40.764952922795,-73.917240974008
2519,3,11209,40.63558854343,-74.026085463634
18874,4,11105,40.775759193197,-73.910154366978
20334,1,10027,40.811111579854,-73.957928788503
913,3,11223,40.599806709403,-73.961314173905
951,3,11234,40.600746050274,-73.912601844389
8308,3,11211,40.711886738025,-73.941261904232
10859,1,10009,40.727405977264,-73.984882698356
12786,1,10011,40.741528780038,-74.001212528442
21689,2,10453,40.84709355383,-73.911640782701
22451,1,10034,40.866428089872,-73.928333163048
14551,1,10017,40.750207316837,-73.973107943223
1020,4,11691,40.603131812229,-73.753147784805
16635,1,10022,40.760124133495,-73.9632132714
3725,4,11414,40.658436729618,-73.839699363092
15785,1,10022,40.756382783709,-73.972087554797
8470,1,10007,40.713213183023,-74.011708895477
13786,1,10016,40.74665432138,-73.980359852787
13787,4,11372,40.74665848247,-73.893238696929
2719,3,11210,40.638156605758,-73.953314582755
13074,4,11104,40.743108215364,-73.91842303064
11532,1,10003,40.731249356436,-73.991859998323
95,5,10308,40.540581723373,-74.147442438066
17361,1,10019,40.763055499464,-73.989924806898
2315,3,11209,40.633307412129,-74.027021307222
10125,1,10012,40.72270242812,-73.998109569261
20241,1,10027,40.808539748359,-73.944936749162
14386,4,11372,40.749514372287,-73.88333419628
18655,4,11358,40.773244412159,-73.796035176808
22900,2,10466,40.88786172332,-73.846952460575
8049,4,11375,40.709834421385,-73.846973238671
2614,3,11220,40.63669155578,-74.011875568196
18732,3,"",40.7744146,-73.9656177
5426,3,11231,40.682417248612,-73.993391110412
19514,4,11357,40.786931771806,-73.80833614986
15782,1,10018,40.756372159249,-73.99176667835
4181,3,11215,40.66823719592,-73.987066210989
2458,3,11203,40.634894127412,-73.933291801944
20481,2,10455,40.815998257156,-73.907975523954
15561,4,11355,40.755551739087,-73.815544696668
16318,1,10036,40.758823346411,-73.993607298864
8983,1,10013,40.715988710424,-73.997312541048
1449,3,11230,40.614028045568,-73.96312840963
17948,1,10019,40.765659382099,-73.982498583522
8345,3,11249,40.712266265454,-73.962720359725
7871,4,11432,40.708112968378,-73.782175499641
22577,1,10034,40.870708838059,-73.914762219995
12599,4,11377,40.740163708835,-73.919307158614
6053,3,11205,40.689459153052,-73.96925981563
18281,4,11102,40.768559341371,-73.924944225301
22772,2,10467,40.880666526579,-73.883305682097
7522,4,11435,40.705170669651,-73.811681148951
4228,3,11215,40.669047180044,-73.989787661398
4497,3,11238,40.67305247529,-73.957114963475
15290,4,11101,40.754126693003,-73.932655794781
16765,1,10036,40.760590695911,-73.989802449592
12536,1,10010,40.739770795379,-73.982447672121
13854,1,10016,40.746995448707,-73.985596429598
6808,3,11237,40.698701287167,-73.919386387375
22315,1,10040,40.863054250377,-73.927429363377
3569,3,11212,40.654761128052,-73.916909675766
12090,4,11364,40.735832812511,-73.746289013783
491,3,11235,40.583719371089,-73.947232518173
14021,4,11373,40.747606404777,-73.882983863607
17537,4,11354,40.763741865484,-73.833322497254
16042,1,10036,40.757609569721,-73.98669505058
10151,1,10002,40.722847442125,-73.989570138897
857,5,10305,40.598596163537,-74.080906396483
12518,1,10011,40.739620939697,-73.992634823167
16502,1,10036,40.759566863702,-73.989391101523
13405,1,10016,40.7447163,-73.9816433
4321,3,11225,40.670277878268,-73.958122506412
13795,1,10011,40.746705393524,-74.001826152527
2503,3,11226,40.635467456564,-73.962828281459
7414,4,11385,40.704088446326,-73.907387627482
19280,1,10128,40.782094372503,-73.945543672467
4846,3,11208,40.676947002319,-73.869574358566
15747,1,10022,40.75622349308,-73.971701403703
6898,3,11201,40.699764120356,-73.991903528333
11745,1,10003,40.732917777078,-73.987461340043
7702,4,11432,40.706959072637,-73.790428145526
14597,4,11368,40.750528280912,-73.862052518424
5306,3,11217,40.681130233055,-73.975346038173
147,5,10306,40.546957120377,-74.158283461329
17376,4,11106,40.763119289362,-73.92094339994
12187,3,11222,40.736768903035,-73.955327302723
17722,4,11103,40.764548820885,-73.916382305371
13719,4,11104,40.746309524626,-73.915889202532
13451,1,10016,40.744929735632,-73.975780668235
14303,4,11372,40.749117594615,-73.876621908882
14591,4,11368,40.750510414883,-73.858649071811
44,5,10309,40.522473467576,-74.23494614792
8070,4,11375,40.710005944936,-73.847986412615
9544,1,10002,40.719314849555,-73.988755396995
22831,2,10463,40.884248201934,-73.900629616014
7900,3,11206,40.708304614318,-73.940875526487
6497,3,11205,40.693807641119,-73.962604506057
12137,1,10014,40.73635750191,-74.005870922848
14263,4,11101,40.748916230255,-73.940980099938
13486,4,11101,40.745209013747,-73.937601841948
3343,3,11220,40.649680105609,-74.009214733666
4498,3,11231,40.673079049088,-74.012329091977
7333,3,11237,40.703509512194,-73.926644345681
22431,1,10034,40.865925523775,-73.919609520902
5322,3,11238,40.681250780151,-73.956211916011
14400,1,10017,40.749573775064,-73.975324220046
8857,1,10002,40.715230887519,-73.99172849255
3734,3,11225,40.658717718253,-73.9605049717
21195,2,10462,40.834324851641,-73.850483878532
22166,2,10458,40.858642370413,-73.885589450644
10072,1,10009,40.722308713586,-73.983213507406
8735,1,10002,40.714637964045,-73.99101793736
18897,4,11354,40.776016894712,-73.824424023809
1647,3,11209,40.618887514387,-74.032937233594
14274,4,11372,40.748973447963,-73.891517030066
4133,3,11215,40.667349817305,-73.981179930083
7537,3,11206,40.705232327599,-73.944593208116
13654,1,10016,40.746056638278,-73.984806270704
10453,1,10003,40.725358695043,-73.987484414782
21778,2,10461,40.849268522198,-73.853630996614
20415,1,10027,40.813932404155,-73.955867783875
2981,3,11218,40.641905739708,-73.981356489665
13137,4,11373,40.743412613763,-73.888711239335
9452,1,10002,40.718788280938,-73.994657322767
4753,3,11207,40.67607698371,-73.89355401002
18796,4,11105,40.774981170663,-73.912076226571
8602,3,11211,40.714058601782,-73.955068433433
19017,1,10023,40.777634732869,-73.982379882195
73,5,10312,40.532530818404,-74.192100650033
19940,1,10025,40.799617164095,-73.96829133285
5816,4,11419,40.686661495939,-73.823030415487
22996,2,10470,40.898628457755,-73.854791546984
2452,3,11226,40.634819662229,-73.962749379374
5934,3,11217,40.687834074355,-73.981152491429
9923,1,10002,40.72124647653,-73.983130800885
19209,1,10024,40.780534882409,-73.976489835309
6875,3,11237,40.699491345083,-73.911357508389
20917,2,10451,40.82734876626,-73.924386234665
21413,2,10461,40.840202946462,-73.837514087601
1153,3,11214,40.606285447201,-74.001069608979
9011,3,11249,40.716229619359,-73.962436761794
14611,1,10018,40.750563646319,-73.985660620848
10338,1,10009,40.724504576151,-73.983552084448
21059,2,10452,40.831293822874,-73.921581190601
15890,1,10036,40.756874211572,-73.988929509605
15201,1,10001,40.753709969771,-73.996051340414
18189,4,11103,40.767529107382,-73.912013899985
15972,1,10022,40.757306835748,-73.968488420896
19797,1,10029,40.7955578016,-73.935741415809
11823,4,11375,40.733369132728,-73.849838078646
13850,4,11368,40.746972775569,-73.863481861375
13996,1,10001,40.747542355426,-73.993142819043
18853,4,10028,40.77547819999999,-73.9540605
1415,5,10314,40.613129213069,-74.121879579031
4464,3,11207,40.672515139281,-73.891562563396
12451,1,10014,40.739124333525,-74.00304564563
19087,1,10028,40.77849511876,-73.956324648173
12808,1,10010,40.741679470196,-73.992010285509
941,3,11214,40.600293241566,-73.991152213808
3517,3,11203,40.652525984176,-73.923511182349
15128,4,11101,40.753218024563,-73.912137546709
13344,4,11368,40.744399417844,-73.855522364674
14371,1,10001,40.749408632635,-73.990843601399
39,5,10309,40.522058872316,-74.23500942815
19137,1,10128,40.779327233146,-73.95066963055
18139,4,11102,40.767171263332,-73.921981893875
16196,4,11103,40.758167904608,-73.91727831361
10257,1,10009,40.723757270856,-73.979078660023
17691,1,10019,40.764400167465,-73.987274892324
2344,5,10303,40.633637093936,-74.182636250251
10002,4,11378,40.721837387655,-73.893054937639
12979,1,10016,40.742488338056,-73.984002332363
12901,1,10011,40.7421874,-74.0067866
834,3,11214,40.598168449423,-73.987623577637
20610,1,10030,40.819255916138,-73.940794636053
19792,1,10029,40.795461773782,-73.935810130236
16695,4,11106,40.760372486822,-73.921968229703
15623,4,11106,40.755756986092,-73.927979849942
10131,4,11378,40.722747793365,-73.901282628438
551,3,11235,40.58637029517,-73.952249233017
9426,4,11367,40.718650667287,-73.813608990643
9337,3,11249,40.718190707666,-73.958323162164
3267,3,11218,40.647428088068,-73.968201776904
4175,3,11225,40.668173308529,-73.952796039049
10431,3,11222,40.725192720911,-73.951615421809
21608,2,10460,40.845660768368,-73.883844427647
14092,1,10001,40.747991798467,-73.98560704055
21291,1,10032,40.836738236959,-73.942903991976
11004,1,10009,40.728404889869,-73.983558334061
7699,1,10038,40.70695548683,-74.00709104103
2536,3,11226,40.635774854605,-73.962774064946
15693,4,11101,40.755984850121,-73.942677497964
6355,3,11221,40.692572254932,-73.927687757472
16484,4,11361,40.759468432161,-73.772661385131
17177,4,11354,40.762268068977,-73.83153932375
18457,1,10019,40.770290460533,-73.987688944705
8852,1,10007,40.715214166354,-74.011240301245
10975,4,11374,40.728199368442,-73.864155476392
21269,2,10462,40.836271466055,-73.853070638634
7143,1,10004,40.702099457219,-74.013109892885
18788,1,10023,40.774944586562,-73.980600603726
2048,3,11209,40.62837454273,-74.029040346212
1617,3,11230,40.618368026274,-73.956649549837
15449,1,10018,40.75507133236,-73.995062269528
21513,2,10460,40.843058561013,-73.886393419223
20116,1,10025,40.805220105453,-73.962231023705
5739,3,11233,40.685854129386,-73.921010117385
297,3,11224,40.575307730952,-73.996720673001
4475,3,11207,40.672736040725,-73.890066135386
2739,3,11219,40.638295102672,-73.99778408659
4830,3,11217,40.676745026133,-73.980218286245
1556,3,11204,40.617310275315,-73.985019389473
18840,1,10028,40.775374392526,-73.956481956815
17301,1,10019,40.76272452693,-73.978340789128
2494,3,11226,40.635385103744,-73.962799503878
18516,1,10021,40.770957237352,-73.961824512961
22508,2,10468,40.867940993441,-73.899721252489
2174,3,11204,40.630634944217,-73.977364260304
11687,1,10014,40.73259451813,-74.003770600231
18550,1,10023,40.771511149198,-73.982150446461
5820,3,11201,40.686699119558,-73.993798132653
19292,4,11357,40.782420036137,-73.794432586857
22351,1,10034,40.86426732291,-73.91906199186
9699,1,10013,40.720119545128,-73.995919858803
9142,1,10013,40.717210162211,-74.000602434767
11610,1,10003,40.732014014881,-73.981951791821
3042,3,11226,40.642746660199,-73.948717083656
19585,1,10024,40.788724745684,-73.974262381351
20556,2,10459,40.81782577585,-73.894637879551
8567,1,10013,40.713875262809,-73.998708617879
12572,4,11373,40.739986696761,-73.880092346303
5425,3,11233,40.682411417938,-73.919910926342
13830,4,11377,40.746891963273,-73.896425077029
19646,1,10029,40.790656140357,-73.947443455957
2711,3,11220,40.638045180911,-74.006204534227
6889,3,11201,40.699580226987,-73.991993711657
1151,4,11693,40.60626129796,-73.819563744872
13224,4,11104,40.743768070971,-73.924041181628
11609,1,10014,40.732012681351,-74.001403589122
6510,4,11412,40.693991356783,-73.753830629941
16910,1,10022,40.761163557618,-73.969735574404
16241,4,11354,40.758469213473,-73.829610589843
13141,4,11373,40.743426250014,-73.888620995926
22004,2,10453,40.854345262442,-73.911797395501
11335,4,11374,40.730002907201,-73.862044659009
15989,1,10022,40.757372741623,-73.968603896078
2970,3,11226,40.641703757308,-73.963311238974
12198,1,10003,40.736900338471,-73.986648683307
4676,3,11238,40.675217799899,-73.956309625297
1521,3,11204,40.616163730651,-73.993156367127
1738,3,11209,40.621109096779,-74.029051581696
8686,1,10007,40.714410338341,-74.006089023993
20131,1,10035,40.805581345567,-73.940311974596
1639,3,11234,40.618706534182,-73.930599299623
5413,3,11217,40.682237242865,-73.979765963903
19270,1,10024,40.781734888276,-73.979342023471
20621,2,10465,40.819584636257,-73.817545148322
15183,4,11355,40.753575367108,-73.82241522831
4655,3,11238,40.674949571456,-73.966750169822
2042,3,11228,40.628113987264,-74.013001637165
18143,4,11106,40.767214816187,-73.929927703716
801,3,11223,40.596829586767,-73.974588694935
7597,4,11432,40.705900062991,-73.793717273065
19179,4,11357,40.780073598137,-73.802437830014
11711,1,10003,40.73274019999999,-73.99380579999999
12865,4,11104,40.74194802439,-73.919618949595
3871,3,11225,40.662026904216,-73.95078554646
18675,1,10023,40.773734654878,-73.983864820309
17176,1,10065,40.762263174393,-73.966049422524
9751,1,10012,40.720440621466,-73.994455165915
19995,1,10025,40.801355201243,-73.96133023214
6658,4,11433,40.696021928017,-73.790866557705
12530,4,11365,40.739689464189,-73.789855676335
15492,4,11372,40.755293905132,-73.887900839367
19063,1,10023,40.77818089758,-73.982112544602
14662,4,11355,40.750759192775,-73.818874896216
7448,1,10004,40.70443555313,-74.01019974725
1875,5,10302,40.624740606259,-74.142466856347
21214,2,10452,40.834950765008,-73.918992993848
10409,3,11222,40.725025250574,-73.951521740572
10094,1,10013,40.722457869376,-74.008156962142
19891,1,10029,40.798439981751,-73.941224967737
14971,1,10001,40.752458277368,-73.994138480611
19188,1,10128,40.780217501487,-73.952976283073
9731,1,10013,40.720344633031,-73.996428511512
13862,4,11372,40.747055593936,-73.88941249802
19235,1,10128,40.780989391134,-73.954499520028
14825,1,10018,40.751747104858,-73.990074503944
18552,4,11354,40.771532858047,-73.844054556454
11187,1,10003,40.729311655005,-73.99346942688
10836,1,10003,40.727329846122,-73.992073347613
13988,1,10016,40.7475221054,-73.983120512781
6342,3,11221,40.692500685688,-73.927363290619
2221,3,11210,40.631536627557,-73.947961949011
18626,1,10075,40.77245969275,-73.957094026218
16552,1,10036,40.759830009406,-73.986102612727
4312,3,11215,40.670207752249,-73.985450858223
15309,1,10018,40.754310903435,-73.992629583271
17548,1,10019,40.763796472907,-73.98872980861
4043,4,11413,40.665487277341,-73.756646891016
8679,1,10013,40.71436383248,-73.998784360399
4968,3,11238,40.678183461551,-73.968680978602
13883,4,11372,40.747170127507,-73.891505541784
21831,2,10457,40.850923019168,-73.898995155248
6783,4,"",40.6981762,-73.8495848
17635,4,11103,40.764194224344,-73.915667982156
10617,1,10012,40.726322773435,-74.001998770505
1048,3,11214,40.604034695656,-73.997299058633
2043,3,11228,40.628127713224,-74.012983627048
909,3,11214,40.599606951589,-73.990017985238
11740,1,10003,40.732865877651,-73.990019595315
7766,3,11206,40.707394228662,-73.942604023666
7201,3,11201,40.702503478521,-73.993068124525
12268,4,11377,40.737444033017,-73.895927413854
17456,4,11358,40.763404274195,-73.807054007691
4485,3,11215,40.672883604537,-73.983218785238
468,5,10305,40.582801559243,-74.096479254883
20994,1,10031,40.829154397309,-73.94844277351
8605,3,11211,40.714064269894,-73.955526546965
16783,1,10036,40.760648437484,-73.991018928325
9584,1,10013,40.71954319801,-73.997940105749
8511,1,10002,40.713507421349,-73.996623667683
872,3,11229,40.598799508203,-73.936918172201
20598,4,"",40.8190146,-73.94653199999999
9654,1,10013,40.719847564063,-74.008589545893
20040,1,10035,40.802584087663,-73.935257817535
7579,1,10038,40.705736959537,-74.003963840837
5448,3,11238,40.682663633785,-73.961922125495
9642,1,10002,40.719799971877,-73.983048195125
5493,3,11233,40.683124276393,-73.92276926348
19676,1,10025,40.791853227041,-73.971978728216
8378,3,11211,40.712596348858,-73.956916280454
18314,4,11354,40.768783582388,-73.827472129127
22950,2,10466,40.892802372835,-73.855553034694
12803,4,11373,40.741630701753,-73.882640744348
17828,1,10065,40.765072225292,-73.961069799916
1832,3,11204,40.623661784666,-73.985630352509
18074,1,10065,40.766573219124,-73.968780046069
20453,2,10455,40.815177240847,-73.918424668128
11421,4,11374,40.730495847469,-73.863403895905
4930,3,11217,40.677759091219,-73.972877691764
18426,1,10021,40.769845691663,-73.95451438349
17457,4,11358,40.763407116036,-73.807111758057
8829,1,10007,40.715104484844,-74.01006430958
7149,4,11418,40.70212937157,-73.816710136493
2659,3,11220,40.637306448837,-74.01126315824
10899,4,11378,40.727625573157,-73.89248637862
18677,4,11105,40.773761542009,-73.907369788921
15239,4,11355,40.753864832462,-73.832379989194
6760,3,11205,40.697867025656,-73.97171905649
14695,4,11372,40.750938937062,-73.873023728499
13415,1,10011,40.744795052225,-73.999400923728
15933,1,10017,40.757089412705,-73.97768929781
22758,2,10467,40.880076704899,-73.883596022761
16006,1,10022,40.757442664136,-73.973798050467
10444,1,10009,40.725297811591,-73.983537456582
5396,3,11217,40.681975816298,-73.976257910942
10842,1,10012,40.727354822089,-73.999567046589
11377,4,11367,40.730203054244,-73.815081133891
7596,4,11432,40.705900056503,-73.793713666296
4566,4,11436,40.674116384148,-73.798848627753
18950,4,11105,40.776712707678,-73.911550389917
14670,4,11101,40.750801310952,-73.939881220293
15181,4,11377,40.753549208024,-73.907459363081
20814,1,10031,40.824942569638,-73.951542611028
8417,4,11379,40.712868848807,-73.877933735002
3614,3,11212,40.655770040116,-73.915315419641
20494,1,10037,40.816310003918,-73.93925821963
22580,2,10458,40.871137441597,-73.886656218497
20818,2,10465,40.825048662813,-73.820543575762
7114,3,11237,40.701797554248,-73.923634760825
16561,1,10019,40.7598596835,-73.982334066518
20998,2,10459,40.829205657999,-73.891873536135
16333,4,11354,40.758865217904,-73.830122145402
6682,4,11412,40.696335495875,-73.761669193317
3748,3,11225,40.659571361754,-73.960554924061
14123,4,11373,40.748175882197,-73.876381851248
3488,3,11226,40.651977788875,-73.949686604911
14913,1,10018,40.752136446538,-73.986086177502
4425,3,11215,40.671963091942,-73.977335760256
21427,1,10032,40.840619634979,-73.938252899399
21826,1,10033,40.85077220305,-73.937867513019
13396,1,10001,40.74467407196,-73.993020413256
19617,1,10024,40.789998098276,-73.973333769445
12550,1,10016,40.739910271249,-73.979398344841
5350,3,11238,40.681494889261,-73.955753862344
19122,1,10023,40.779221304364,-73.983069117106
13779,4,11104,40.746627178165,-73.918671334665
5728,4,11419,40.685768048795,-73.827518278512
16936,4,11361,40.761249644224,-73.769836027788
14739,1,10017,40.751231194054,-73.973457624912
1209,3,11214,40.608401592521,-74.00453067647
22882,2,10463,40.886690890724,-73.90705631532
10533,4,11367,40.72587363869,-73.821435833313
17286,4,11106,40.762659334839,-73.926838859608
7401,1,10004,40.704018105174,-74.012637796938
4418,4,11414,40.671908650294,-73.856674964145
16737,1,10036,40.760524811712,-73.989690557505
11064,1,10012,40.728804047051,-73.998325876931
14869,4,11040,40.751914065649,-73.702692173185
18338,4,11362,40.769017829086,-73.736858550712
7295,3,11206,40.703224876115,-73.942513854682
6876,3,11237,40.699497414992,-73.919590987697
18024,4,11361,40.766118299341,-73.772306472606
8594,3,11211,40.714049363789,-73.952575848872
11691,1,10014,40.732613777453,-74.001915970625
21569,2,10457,40.844699316794,-73.907111597861
3470,3,11203,40.651571888836,-73.93409673568
6851,4,11418,40.699203758438,-73.833094977703
10083,1,10013,40.722367292577,-74.008149735665
6897,3,11237,40.699744383392,-73.915684906894
1307,3,11234,40.61109689623,-73.920479432472
18713,4,11105,40.774247920703,-73.908062325287
13731,4,11377,40.746339992501,-73.896122784181
17557,4,11362,40.763872379501,-73.726713344799
6194,4,11411,40.690864169755,-73.727940473961
14327,4,11372,40.749271308843,-73.876628841383
16112,4,11358,40.757850078084,-73.784593097446
3706,3,11207,40.657892301106,-73.890097899573
17039,4,11358,40.761679507444,-73.803200125148
22874,2,10466,40.886127078544,-73.827575102891
15034,4,11368,40.752778785887,-73.864184564477
19945,1,10035,40.799729834734,-73.935766267997
16408,1,10036,40.759234961255,-73.992026219978
12140,3,11222,40.736373631764,-73.95526261691
12605,1,10011,40.740205545887,-73.992205329697
14273,1,10016,40.748972770073,-73.975782801828
